_id,OCCUPANCY_DATE,ORGANIZATION_ID,ORGANIZATION_NAME,SHELTER_ID,SHELTER_GROUP,LOCATION_ID,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,LOCATION_CITY,LOCATION_PROVINCE,PROGRAM_ID,PROGRAM_NAME,SECTOR,PROGRAM_MODEL,OVERNIGHT_SERVICE_TYPE,PROGRAM_AREA,SERVICE_USER_COUNT,CAPACITY_TYPE,CAPACITY_ACTUAL_BED,CAPACITY_FUNDING_BED,OCCUPIED_BEDS,UNOCCUPIED_BEDS,UNAVAILABLE_BEDS,CAPACITY_ACTUAL_ROOM,CAPACITY_FUNDING_ROOM,OCCUPIED_ROOMS,UNOCCUPIED_ROOMS,UNAVAILABLE_ROOMS,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS
7685217,2022-02-09,15,Homes First Society,24,HFS - Scarborough Shelter,1031.0,HFS St. Clair Ave E Shelter,3576 St Clair Ave E,M1K 1M2,Toronto,ON,12012,Homes First Society - Scarborough Shelter,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,37,Bed Based Capacity,37.0,37.0,37.0,0.0,0.0,,,,,,100.0,
7685218,2022-02-09,15,Homes First Society,24,HFS - Scarborough Shelter,1153.0,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,North York,ON,15111,Homes First Society - Willowdale Centre - Men,Men,Emergency,Shelter,Base Shelter and Overnight Services System,115,Bed Based Capacity,115.0,130.0,115.0,0.0,15.0,,,,,,100.0,
7685219,2022-02-09,15,Homes First Society,24,HFS - Scarborough Shelter,1153.0,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,North York,ON,15112,Homes First Society - Willowdale Centre - Women,Women,Emergency,Shelter,Base Shelter and Overnight Services System,35,Bed Based Capacity,35.0,35.0,35.0,0.0,0.0,,,,,,100.0,
7685220,2022-02-09,15,Homes First Society,24,HFS - Scarborough Shelter,1200.0,HFS Placer,101 Placer Ct,M2H 3H9,Toronto,ON,16631,Homes First Society Placer â Mixed Adult Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,51,Bed Based Capacity,51.0,51.0,51.0,0.0,0.0,,,,,,100.0,
7685221,2022-02-09,9,Horizon for Youth,13,Horizons for Youth,1019.0,Horizons for Youth,422 Gilbert Ave,M6E 4X3,Toronto,ON,11896,Horizons for Youth,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,13,Bed Based Capacity,18.0,18.0,13.0,5.0,0.0,,,,,,72.22,
7685222,2022-02-09,32,Kennedy House Youth Services,57,Kennedy House Youth Shelter,1179.0,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,Scarborough,ON,15731,Kennedy House Hotel Program,Youth,Emergency,Motel/Hotel Shelter,COVID-19 Response,40,Room Based Capacity,,,,,,40.0,40.0,40.0,0.0,0.0,,100.0
7685223,2022-02-09,32,Kennedy House Youth Services,57,Kennedy House Youth Shelter,1080.0,Kennedy House Youth Shelter,1076 Pape Ave,M4K 3W5,Toronto,ON,13151,Kennedy House Youth Shelter Bedded Program,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,14,Bed Based Capacity,15.0,15.0,14.0,1.0,0.0,,,,,,93.33,
7685224,2022-02-09,35,Margaret's Housing and Community Support Services,67,Margaret's Toronto East Drop-In,1118.0,Margaret's 21 Park Rd Respite ,21 Park Rd,M4W 2N1,Toronto,ON,15031,Margaret's 21 Park Rd. Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,27,Bed Based Capacity,27.0,27.0,27.0,0.0,0.0,,,,,,100.0,
7685225,2022-02-09,2,Na-Me-Res (Native Men's Residence),1,Na-Me-Res,1002.0,Na-Me-Res,14 Vaughan Rd,M6G 2N1,Toronto,ON,11794,Na-Me-Res (Native Men's Residence),Men,Emergency,Shelter,Base Shelter and Overnight Services System,44,Bed Based Capacity,44.0,44.0,44.0,0.0,0.0,,,,,,100.0,
7685226,2022-02-09,2,Na-Me-Res (Native Men's Residence),1,Na-Me-Res,1013.0,Sagatay ,26 Vaughan Rd,M6G 2C4,Toronto,ON,11871,Sagatay,Men,Transitional,Shelter,Base Shelter and Overnight Services System,14,Bed Based Capacity,17.0,17.0,14.0,3.0,0.0,,,,,,82.35,
7685227,2022-02-09,8,Native Child & Family Services Toronto,12,Eagles Nest Transition House,1018.0,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,Toronto,ON,11895,Native Child & Family Services Toronto,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,6,Bed Based Capacity,9.0,9.0,6.0,3.0,0.0,,,,,,66.67,
7685228,2022-02-09,8,Native Child & Family Services Toronto,12,Eagles Nest Transition House,1198.0,Multiple Youth Agencies Downtown Hotel Program,92 Peter St,M5V 2G5,Toronto,ON,15611,Native Child Youth Hotel Program,Youth,Emergency,Motel/Hotel Shelter,COVID-19 Response,12,Room Based Capacity,,,,,,14.0,14.0,12.0,2.0,0.0,,85.71
7685229,2022-02-09,33,Sistering: A Women's Place,65,Sistering,1104.0,Sistering,962 Bloor St W,M6H 1L6,Toronto,ON,16371,Sistering Overnight Women's Program,Women,Emergency,24-Hour Women's Drop-in,Base Shelter and Overnight Services System,18,Bed Based Capacity,19.0,19.0,18.0,1.0,0.0,,,,,,94.74,
7685230,2022-02-09,19,Society of St.Vincent De Paul,34,SVDP - Amelie House,1050.0,SVDP Amelie House,126 Pape Ave,M4M 2V8,Toronto,ON,12232,St.Vincent De Paul - Amelie House - Women's Shelter,Women,Transitional,Shelter,Base Shelter and Overnight Services System,15,Bed Based Capacity,15.0,15.0,15.0,0.0,0.0,,,,,,100.0,
7685231,2022-02-09,19,Society of St.Vincent De Paul,38,SVDP - Elisa House,1049.0,SVDP Elisa House,60 Newcastle St,M8Y 1A3,Toronto,ON,12231,St.Vincent De Paul - Elisa House,Women,Emergency,Shelter,Base Shelter and Overnight Services System,20,Bed Based Capacity,20.0,20.0,20.0,0.0,0.0,,,,,,100.0,
7685232,2022-02-09,19,Society of St.Vincent De Paul,37,SVDP - Mary's Home,1048.0,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,Toronto,ON,12211,St.Vincent De Paul - Mary's Home - Emergency Shelter,Women,Emergency,Shelter,Base Shelter and Overnight Services System,24,Bed Based Capacity,24.0,27.0,24.0,0.0,3.0,,,,,,100.0,
7685233,2022-02-09,19,Society of St.Vincent De Paul,31,SVDP - St. Clare's Residence,1039.0,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,Toronto,ON,12111,St.Vincent De Paul - St. Clare's Residence - Transitional Housing,Women,Transitional,Shelter,Base Shelter and Overnight Services System,25,Bed Based Capacity,26.0,30.0,25.0,1.0,4.0,,,,,,96.15,
7685234,2022-02-09,34,St. Felix Social Ministries Outreach,66,St. Felix Centre,1105.0,St. Felix Centre 25 Augusta Ave. Respite ,25 Augusta Ave,M5T 2K7,Toronto,ON,15071,St. Felix Centre 25 Augusta Ave. Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,19,Bed Based Capacity,19.0,19.0,19.0,0.0,0.0,,,,,,100.0,
7685235,2022-02-09,34,St. Felix Social Ministries Outreach,66,St. Felix Centre,1148.0,St. Felix Centre 69 Fraser Ave. Respite ,69 Fraser Ave,M6K 1E9,Toronto,ON,14611,St. Felix Centre 69 Fraser Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,43,Bed Based Capacity,43.0,43.0,43.0,0.0,0.0,,,,,,100.0,
7685236,2022-02-09,18,St. Simon's Shelter Inc.,30,St. Simon's Shelter,1192.0,St. Simon's Clubbe House,556 Sherbourne St,M4X 1L4,Toronto,ON,16351,St. Simon's Clubbe House,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,31,Room Based Capacity,,,,,,31.0,32.0,31.0,0.0,1.0,,100.0
7685237,2022-02-09,22,Street Haven At The Crossroads,36,Street Haven,1045.0,Street Haven,87 Pembroke St,M5A 2N9,Toronto,ON,12195,Street Haven - Emergency Hostel,Women,Emergency,Shelter,Base Shelter and Overnight Services System,28,Bed Based Capacity,28.0,28.0,28.0,0.0,0.0,,,,,,100.0,
7685238,2022-02-09,22,Street Haven At The Crossroads,36,Street Haven,1180.0,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,Toronto,ON,15972,Street Haven Hotel Program,Women,Emergency,Motel/Hotel Shelter,COVID-19 Response,47,Room Based Capacity,,,,,,33.0,33.0,33.0,0.0,0.0,,100.0
7685239,2022-02-09,28,The MUC Shelter Corporation,47,Sojourn House,1132.0,Sojourn House Hotel Program,165 Grange Ave,M5T 2V5,Toronto,ON,14251,Sojourn House - Refugee Family Hotel Program,Families,Transitional,Shelter,Base Shelter and Overnight Services System,211,Room Based Capacity,,,,,,64.0,75.0,62.0,2.0,11.0,,96.88
7685240,2022-02-09,28,The MUC Shelter Corporation,47,Sojourn House,1059.0,Sojourn House Ontario St,101 Ontario St,M5A 2V2,Toronto,ON,12273,Sojourn House Bedded Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,67,Bed Based Capacity,67.0,67.0,67.0,0.0,0.0,,,,,,100.0,
7685241,2022-02-09,28,The MUC Shelter Corporation,47,Sojourn House,1059.0,Sojourn House Ontario St,101 Ontario St,M5A 2V2,Toronto,ON,12871,Sojourn House Transitional Housing Program,Families,Transitional,Shelter,Base Shelter and Overnight Services System,61,Room Based Capacity,,,,,,23.0,28.0,21.0,2.0,5.0,,91.3
7685242,2022-02-09,7,The Salvation Army of Canada,28,Salvation Army - Evangeline Res,1036.0,SA Evangeline Residence,2808 Dundas St W,M6P 1Y5,Toronto,ON,12053,Salvation Army - Evangeline Residence - Women's Ministry,Women,Emergency,Shelter,Base Shelter and Overnight Services System,49,Bed Based Capacity,49.0,49.0,49.0,0.0,0.0,,,,,,100.0,
7685243,2022-02-09,7,The Salvation Army of Canada,11,Salvation Army - Florence Booth,1175.0,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,North York,ON,15811,Salvation Army Florence Booth Hotel Program,Women,Emergency,Motel/Hotel Shelter,COVID-19 Response,73,Room Based Capacity,,,,,,73.0,73.0,73.0,0.0,0.0,,100.0
7685244,2022-02-09,7,The Salvation Army of Canada,29,Salvation Army - Gateway,1037.0,SA Gateway,107 Jarvis St,M5C 2H4,Toronto,ON,12071,Salvation Army - Gateway - Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,54,Bed Based Capacity,54.0,54.0,54.0,0.0,0.0,,,,,,100.0,
7685245,2022-02-09,7,The Salvation Army of Canada,45,Salvation Army - Maxwell Meighen,1166.0,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,Scarborough,ON,15491,SA Scarborough Hotel - Men's Program,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,130,Room Based Capacity,,,,,,130.0,131.0,130.0,0.0,1.0,,100.0
7685246,2022-02-09,7,The Salvation Army of Canada,45,Salvation Army - Maxwell Meighen,1057.0,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,Toronto,ON,12258,Salvation Army - Maxwell Meighen - Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,225,Bed Based Capacity,225.0,225.0,225.0,0.0,0.0,,,,,,100.0,
7685247,2022-02-09,7,The Salvation Army of Canada,73,Salvation Army - New Hope Leslie,1126.0,SA New Hope Leslieville,29A Leslie St,M4M 3C3,Toronto,ON,14091,Salvation Army - New Hope - Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,35,Bed Based Capacity,35.0,36.0,35.0,0.0,1.0,,,,,,100.0,
7685248,2022-02-09,7,The Salvation Army of Canada,73,Salvation Army - New Hope Leslie,1175.0,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,North York,ON,15871,Salvation Army New Hope Hotel Program,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,77,Room Based Capacity,,,,,,77.0,77.0,77.0,0.0,0.0,,100.0
7685249,2022-02-09,7,The Salvation Army of Canada,77,Salvation Army Islington Seniors,1146.0,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,Toronto,ON,14571,Salvation Army - Islington Seniors' Shelter Men's Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,39,Bed Based Capacity,39.0,39.0,39.0,0.0,0.0,,,,,,100.0,
7685250,2022-02-09,7,The Salvation Army of Canada,77,Salvation Army Islington Seniors,1146.0,SA Islington Seniors' Shelter,2671 Islington Ave,M9V 2X6,Toronto,ON,14572,Salvation Army - Islington Seniors' Shelter Women's Program,Women,Emergency,Shelter,Base Shelter and Overnight Services System,30,Bed Based Capacity,30.0,30.0,30.0,0.0,0.0,,,,,,100.0,
7685251,2022-02-09,5,The Scott Mission Inc.,8,Scott Mission Men's Ministry,,,,,,,11891,Scott Mission - Men's Ministry Overnight Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,40,Bed Based Capacity,40.0,40.0,40.0,0.0,0.0,,,,,,100.0,
7685252,2022-02-09,29,Toronto Community Hostel,48,Toronto Community Hostel,1120.0,Toronto Community Hostel (MUC),191 Spadina Rd,M5R 2T9,Toronto,ON,12274,Toronto Community Hostel (Families),Families,Emergency,Shelter,Base Shelter and Overnight Services System,12,Room Based Capacity,,,,,,3.0,3.0,3.0,0.0,0.0,,100.0
7685253,2022-02-09,29,Toronto Community Hostel,48,Toronto Community Hostel,1120.0,Toronto Community Hostel (MUC),191 Spadina Rd,M5R 2T9,Toronto,ON,13932,Toronto Community Hostel (Singles),Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,6,Bed Based Capacity,6.0,6.0,6.0,0.0,0.0,,,,,,100.0,
7685254,2022-02-09,20,Turning Point Youth Services,33,Turning Point Youth Services,1041.0,Turning Point Youth Services ,95 Wellesley St E,M4Y 2X9,Toronto,ON,12151,Turning Point Youth Services Shelter,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,16,Bed Based Capacity,16.0,16.0,16.0,0.0,0.0,,,,,,100.0,
7685255,2022-02-09,36,Warden Woods Community Centre,71,Scarborough Cold Weather Drop-IN,1115.0,Warden Woods 705 Progress Ave Respite ,705 Progress Ave,M1H 2X1,Toronto,ON,15091,Warden Woods 705 Progress Ave Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,33,Bed Based Capacity,34.0,34.0,33.0,1.0,0.0,,,,,,97.06,
7685256,2022-02-09,16,Women's Hostels Inc.,27,Nellie's,,,,,,,12051,Nellie's Women's Shelter,Women,Emergency,Shelter,Base Shelter and Overnight Services System,1,Bed Based Capacity,3.0,5.0,1.0,2.0,2.0,,,,,,33.33,
7685257,2022-02-09,4,WoodGreen Red Door Family Shelter,7,Red Door Family Shelter,1001.0,Red Door Family Shelter,189B Booth Ave,M4M 2M5,Toronto,ON,11791,Red Door - Family Shelter,Families,Emergency,Shelter,Base Shelter and Overnight Services System,84,Room Based Capacity,,,,,,25.0,27.0,25.0,0.0,2.0,,100.0
7685258,2022-02-09,3,YMCA of Greater Toronto,5,YMCA House,1096.0,Vanauley Street YMCA Emergency Shelter,7 Vanauley St,M5T 2V9,Toronto,ON,13291,YMCA House-Vanauley,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,19,Bed Based Capacity,19.0,19.0,19.0,0.0,0.0,,,,,,100.0,
7685259,2022-02-09,3,YMCA of Greater Toronto,5,YMCA House,1198.0,Multiple Youth Agencies Downtown Hotel Program,92 Peter St,M5V 2G5,Toronto,ON,15591,YMCA Youth Hotel Program,Youth,Emergency,Motel/Hotel Shelter,COVID-19 Response,28,Room Based Capacity,,,,,,28.0,28.0,28.0,0.0,0.0,,100.0
7685260,2022-02-09,3,YMCA of Greater Toronto,64,YMCA Sprott House,1101.0,YMCA Sprott House ,21 Walmer Rd,M5R 2W7,Toronto,ON,13451,YMCA Sprott House,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,23,Bed Based Capacity,25.0,25.0,23.0,2.0,0.0,,,,,,92.0,
7685261,2022-02-09,17,YWCA Toronto,50,YWCA - First Stop Woodlawn,1062.0,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,Toronto,ON,12277,YWCA - Adult Women Shelter,Women,Emergency,Shelter,Base Shelter and Overnight Services System,24,Bed Based Capacity,25.0,25.0,24.0,1.0,0.0,,,,,,96.0,
7685262,2022-02-09,17,YWCA Toronto,50,YWCA - First Stop Woodlawn,1062.0,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,Toronto,ON,12278,YWCA - Youth Shelter,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,22,Bed Based Capacity,24.0,24.0,22.0,2.0,0.0,,,,,,91.67,
7685263,2022-02-09,17,YWCA Toronto,78,YWCA-348 Davenport,1129.0,YWCA Davenport Shelter,348 Davenport Road,M5R 1K6,Toronto,ON,14651,YWCA Davenport - Adult,Women,Emergency,Shelter,Base Shelter and Overnight Services System,19,Bed Based Capacity,19.0,19.0,19.0,0.0,0.0,,,,,,100.0,
7685264,2022-02-09,17,YWCA Toronto,78,YWCA-348 Davenport,1129.0,YWCA Davenport Shelter,348 Davenport Road,M5R 1K6,Toronto,ON,14671,YWCA Davenport - Youth,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,17,Bed Based Capacity,20.0,20.0,17.0,3.0,0.0,,,,,,85.0,
7685265,2022-02-09,31,Youth Without Shelter,52,Youth Without Shelter,1064.0,Youth Without Shelter ,6 Warrendale Ct,M9V 1P9,Etobicoke,ON,12292,Youth without Shelter Emergency Shelter Program,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,23,Bed Based Capacity,23.0,23.0,23.0,0.0,0.0,,,,,,100.0,
7685266,2022-02-09,31,Youth Without Shelter,52,Youth Without Shelter,1064.0,Youth Without Shelter ,6 Warrendale Ct,M9V 1P9,Etobicoke,ON,12291,Youth without Shelter Stay In School Program,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,12,Bed Based Capacity,14.0,14.0,12.0,2.0,0.0,,,,,,85.71,
7685267,2022-02-09,38,YouthLink,81,YouthLink Shelter,1147.0,YouthLink ,747 Warden Ave,M1L 4A1,Scarborough,ON,14891,YouthLink Emergency Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,10,Bed Based Capacity,10.0,12.0,10.0,0.0,2.0,,,,,,100.0,
7685268,2022-02-09,38,YouthLink,81,YouthLink Shelter,1147.0,YouthLink ,747 Warden Ave,M1L 4A1,Scarborough,ON,14911,YouthLink Transitional Program,Mixed Adult,Transitional,Shelter,Base Shelter and Overnight Services System,31,Bed Based Capacity,31.0,31.0,31.0,0.0,0.0,,,,,,100.0,
7685269,2022-02-10,24,COSTI Immigrant Services,40,COSTI Reception Centre,1051.0,COSTI Reception Centre,100 Lippincott St,M5S 2P1,Toronto,ON,12251,COSTI Reception Centre CITY Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,8,Bed Based Capacity,8.0,8.0,8.0,0.0,0.0,,,,,,100.0,
7685270,2022-02-10,24,COSTI Immigrant Services,40,COSTI Reception Centre,1114.0,COSTI Uptown Hotel Program,55 Hallcrown Pl,M2J 4R1,North York,ON,15372,COSTI Uptown Hotel COVID-19 - Family Program,Families,Emergency,Motel/Hotel Shelter,COVID-19 Response,244,Room Based Capacity,,,,,,84.0,113.0,84.0,0.0,29.0,,100.0
7685271,2022-02-10,24,COSTI Immigrant Services,40,COSTI Reception Centre,1114.0,COSTI Uptown Hotel Program,55 Hallcrown Pl,M2J 4R1,North York,ON,13751,COSTI Uptown Hotel Family Program,Families,Emergency,Motel/Hotel Shelter,Temporary Refugee Response,412,Room Based Capacity,,,,,,125.0,107.0,125.0,0.0,0.0,,100.0
7685272,2022-02-10,24,COSTI Immigrant Services,40,COSTI Reception Centre,1114.0,COSTI Uptown Hotel Program,55 Hallcrown Pl,M2J 4R1,North York,ON,16535,COSTI Uptown Hotel Program - Refugee Singles,Mixed Adult,Emergency,Motel/Hotel Shelter,Temporary Refugee Response,13,Room Based Capacity,,,,,,13.0,13.0,13.0,0.0,0.0,,100.0
7685273,2022-02-10,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1160.0,CONC Etobicoke Hotel Program,445 Rexdale Blvd,M9W 6P8,Etobicoke,ON,16111,CONC Etobicoke Hotel Program - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,152,Room Based Capacity,,,,,,147.0,155.0,147.0,0.0,8.0,,100.0
7685274,2022-02-10,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1172.0,CONC West End Hotel Program,14 Roncesvalles Ave,M6R 2K3,Toronto,ON,15711,CONC Men's Hotel Program,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,38,Room Based Capacity,,,,,,39.0,40.0,38.0,1.0,1.0,,97.44
7685275,2022-02-10,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1029.0,CONC Men's Shelter Lansdowne Ave,973 Lansdowne Ave,M6H 3Z5,Toronto,ON,12011,Christie Ossington Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,32,Bed Based Capacity,33.0,33.0,32.0,1.0,0.0,,,,,,96.97,
7685276,2022-02-10,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1102.0,CONC Men's Shelter Bloor St W,850 Bloor St W,M6G 1M2,Toronto,ON,13611,Christie Ossington Men's Hostel South,Men,Emergency,Shelter,Base Shelter and Overnight Services System,14,Bed Based Capacity,15.0,15.0,14.0,1.0,0.0,,,,,,93.33,
7685277,2022-02-10,23,"Christie Refugee Welcome Centre, Inc.",39,Christie Refugee Welcome Centre,1052.0,Christie Refugee Welcome Centre,43 Christie St,M6G 3B1,Toronto,ON,12233,Christie Refugee Welcome Centre - Settlement and Support,Families,Emergency,Shelter,Base Shelter and Overnight Services System,53,Room Based Capacity,,,,,,23.0,30.0,21.0,2.0,7.0,,91.3
7685278,2022-02-10,1,City of Toronto,53,Birkdale Residence,1070.0,SSHA Birkdale Residence,1229 Ellesmere Rd,M1P 4V8,Toronto,ON,12351,Birkdale Residence - Bedded Program,Families,Emergency,Shelter,Base Shelter and Overnight Services System,218,Room Based Capacity,,,,,,64.0,65.0,64.0,0.0,1.0,,100.0
7685279,2022-02-10,1,City of Toronto,53,Birkdale Residence,1103.0,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,16671,SSHA North York West Hotel - North - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,75,Room Based Capacity,,,,,,81.0,83.0,75.0,6.0,2.0,,92.59
7685280,2022-02-10,1,City of Toronto,53,Birkdale Residence,1103.0,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,16691,SSHA North York West Hotel - North â Co-ed,Families,Emergency,Motel/Hotel Shelter,COVID-19 Response,24,Room Based Capacity,,,,,,12.0,12.0,12.0,0.0,0.0,,100.0
7685281,2022-02-10,1,City of Toronto,53,Birkdale Residence,1103.0,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,16311,SSHA North York West Hotel Program - Couples,Families,Emergency,Motel/Hotel Shelter,COVID-19 Response,26,Room Based Capacity,,,,,,13.0,14.0,13.0,0.0,1.0,,100.0
7685282,2022-02-10,1,City of Toronto,53,Birkdale Residence,1103.0,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,16271,SSHA North York West Hotel Program - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,76,Room Based Capacity,,,,,,76.0,77.0,76.0,0.0,1.0,,100.0
7685283,2022-02-10,1,City of Toronto,60,Downsview Dells,1009.0,SSHA Downsview Dells,1651 Sheppard Ave W,M3M 2X4,Toronto,ON,11815,Downsview Dells Bedded Program,Men,Transitional,Shelter,Base Shelter and Overnight Services System,9,Bed Based Capacity,12.0,12.0,9.0,3.0,0.0,,,,,,75.0,
7685284,2022-02-10,1,City of Toronto,83,Expansion  Sites,1181.0,SSHA Roehampton Hotel Program,808 Mt Pleasant Rd,M4P 2L2,Toronto,ON,15991,Roehampton Residence,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,133,Room Based Capacity,,,,,,71.0,86.0,71.0,0.0,15.0,,100.0
7685285,2022-02-10,1,City of Toronto,83,Expansion  Sites,1194.0,Scarborough Women's Shelter - Milner,20 Milner Business Ct,M1B 3M6,Scarborough,ON,16471,Scarborough Women's Shelter - Milner,Women,Emergency,Motel/Hotel Shelter,COVID-19 Response,98,Room Based Capacity,,,,,,98.0,100.0,98.0,0.0,2.0,,100.0
